Country,ISO 3166-1 alpha-3,Year,Total,Coal,Oil,Gas,Cement,Flaring,Other,Per Capita
Côte d'Ivoire,CIV,1961,0.553264,0,0.553264,0,0,0,,0.143767
Côte d'Ivoire,CIV,1962,0.58624,0,0.58624,0,0,0,,0.146623
Côte d'Ivoire,CIV,1963,0.62288,0,0.62288,0,0,0,,0.149859
Côte d'Ivoire,CIV,1964,0.762112,0,0.762112,0,0,0,,0.176359
Côte d'Ivoire,CIV,1965,1.17248,0,1.17248,0,0,0,,0.260963
Côte d'Ivoire,CIV,1966,1.238432,0,1.238432,0,0,0,,0.265121
Côte d'Ivoire,CIV,1967,1.359344,0,1.359344,0,0,0,,0.279891
Côte d'Ivoire,CIV,1968,1.597504,0,1.597504,0,0,0,,0.316331
Côte d'Ivoire,CIV,1969,1.890624,0,1.890624,0,0,0,,0.359766
Côte d'Ivoire,CIV,1970,2.242368,0,2.242368,0,0,0,,0.409409
Côte d'Ivoire,CIV,1971,2.45488,0,2.45488,0,0,0,,0.42926
Côte d'Ivoire,CIV,1972,2.71136,0,2.71136,0,0,0,,0.453406
Côte d'Ivoire,CIV,1973,2.87624,0,2.87624,0,0,0,,0.459656
Côte d'Ivoire,CIV,1974,3.24264,0,3.24264,0,0,0,,0.495141
Côte d'Ivoire,CIV,1975,3.986432,0,3.986432,0,0,0,,0.581623
Côte d'Ivoire,CIV,1976,3.960784,0,3.960784,0,0,0,,0.554523
Côte d'Ivoire,CIV,1977,4.052384,0,4.052384,0,0,0,,0.546445
Côte d'Ivoire,CIV,1978,4.814496,0,4.814496,0,0,0,,0.625193
Côte d'Ivoire,CIV,1979,5.419056,0,5.419056,0,0,0,,0.67769
Côte d'Ivoire,CIV,1980,5.56928,0,5.56928,0,0,0,,0.67069
Côte d'Ivoire,CIV,1981,3.86552,0,3.86552,0,0,0,,0.448352
Côte d'Ivoire,CIV,1982,5.554624,0,5.554624,0,0,0,,0.620759
Côte d'Ivoire,CIV,1983,4.517712,0,4.517712,0,0,0,,0.486715
Côte d'Ivoire,CIV,1984,5.133264,0,5.133264,0,0,0,,0.533525
Côte d'Ivoire,CIV,1985,6.983584,0,6.983584,0,0,0,,0.700876
Côte d'Ivoire,CIV,1986,5.576608,0,5.576608,0,0,0,,0.540922
Côte d'Ivoire,CIV,1987,7.349984,0,7.349984,0,0,0,,0.689266
Côte d'Ivoire,CIV,1988,8.804592,0,8.804592,0,0,0,,0.797287
Côte d'Ivoire,CIV,1989,8.265984,0,8.265984,0,0,0,,0.721105
Côte d'Ivoire,CIV,1990,4.78152,0,4.78152,0,0,0,,0.401453
Côte d'Ivoire,CIV,1991,4.308864,0,4.308864,0,0,0,,0.348352
Côte d'Ivoire,CIV,1992,3.843536,0,3.843536,0,0,0,,0.29938
Côte d'Ivoire,CIV,1993,5.09296,0,5.09296,0,0,0,,0.382456
Côte d'Ivoire,CIV,1994,4.132992,0,4.132992,0,0,0,,0.299443
Côte d'Ivoire,CIV,1995,6.115469,0,6.020258,0.095211,0,0,,0.427663
Côte d'Ivoire,CIV,1996,7.335328,0,6.477952,0.857376,0,0,,0.495264
Côte d'Ivoire,CIV,1997,7.012656,0,5.608659,1.403998,0,0,,0.457284
Côte d'Ivoire,CIV,1998,6.584208,0,4.9464,1.637808,0,0,,0.415172
Côte d'Ivoire,CIV,1999,5.939512,0,3.548328,2.391185,0,0,,0.363364
Côte d'Ivoire,CIV,2000,6.463296,0,4.045056,2.41824,0,0,,0.384728
Côte d'Ivoire,CIV,2001,7.397616,0,4.774192,2.623424,0,0,,0.42896
Côte d'Ivoire,CIV,2002,6.957936,0,4.283216,2.67472,0,0,,0.393462
Côte d'Ivoire,CIV,2003,5.133073,0,2.782859,2.350214,0,0,,0.283338
Côte d'Ivoire,CIV,2004,7.335328,0,4.349168,2.98616,0,0,,0.395544
Côte d'Ivoire,CIV,2005,7.496544,0,4.162304,3.33424,0,0,,0.395174
Côte d'Ivoire,CIV,2014,9.903224,0,5.957664,3.781248,0,0.164312,,0.430658
Côte d'Ivoire,CIV,2006,6.811376,0,3.678656,3.13272,0,0,,0.351209
Côte d'Ivoire,CIV,2007,6.536576,0,3.649344,2.887232,0,0,,0.329835
Côte d'Ivoire,CIV,2015,9.554741,0,5.547296,3.858192,0,0.149253,,0.404918
Côte d'Ivoire,CIV,2011,6.342384,0,3.348896,2.993488,0,0,,0.294134
Cambodia,KHM,1955,0.102592,0,0.102592,0,0,0,,0.020805
Cambodia,KHM,1956,0.131904,0,0.131904,0,0,0,,0.02611
Cambodia,KHM,1957,0.161216,0,0.161216,0,0,0,,0.031147
Cambodia,KHM,1958,0.197856,0,0.197856,0,0,0,,0.037343
Cambodia,KHM,1959,0.212512,0,0.212512,0,0,0,,0.039215
Cambodia,KHM,1960,0.234496,0,0.234496,0,0,0,,0.042315
Cambodia,KHM,1961,0.285792,0,0.285792,0,0,0,,0.050452
Cambodia,KHM,1962,0.307776,0,0.307776,0,0,0,,0.053167
Cambodia,KHM,1963,0.388384,0,0.388384,0,0,0,,0.065676
Cambodia,KHM,1964,0.337127,0.032625,0.304502,0,0,0,,0.055808
Cambodia,KHM,1965,0.377392,0.07328,0.304112,0,0,0,,0.061158
Cambodia,KHM,1966,0.43968,0.098928,0.340752,0,0,0,,0.069799
Cambodia,KHM,1967,0.388384,0.03664,0.351744,0,0,0,,0.060435
Cambodia,KHM,1968,0.461664,0.095264,0.3664,0,0,0,,0.07045
Cambodia,KHM,1969,1.315296,0.033066,1.28223,0,0,0,,0.196909
Cambodia,KHM,1970,1.15416,0.032976,1.121184,0,0,0,,0.172044
Cambodia,KHM,1971,0.21984,0.025648,0.194192,0,0,0,,0.03283
Cambodia,KHM,1972,0.0916,0.014656,0.076944,0,0,0,,0.013538
Cambodia,KHM,1973,0.087936,0,0.087936,0,0,0,,0.012833
Cambodia,KHM,1974,0.047632,0,0.047632,0,0,0,,0.00689
Cambodia,KHM,1975,0.047632,0,0.047632,0,0,0,,0.00708
Cambodia,KHM,1976,0.047632,0,0.047632,0,0,0,,0.007552
Cambodia,KHM,1977,0.047632,0,0.047632,0,0,0,,0.007886
Cambodia,KHM,1978,0.047632,0,0.047632,0,0,0,,0.00799
Cambodia,KHM,1979,0.029312,0,0.029312,0,0,0,,0.004844
Cambodia,KHM,1980,0.285792,0,0.285792,0,0,0,,0.046103
Cambodia,KHM,1981,0.300448,0,0.300448,0,0,0,,0.047207
Cambodia,KHM,1982,0.337088,0,0.337088,0,0,0,,0.050922
Cambodia,KHM,1983,0.3664,0,0.3664,0,0,0,,0.053241
Cambodia,KHM,1984,0.410368,0,0.410368,0,0,0,,0.057524
Cambodia,KHM,1985,0.417696,0,0.417696,0,0,0,,0.056628
Cambodia,KHM,1986,0.432352,0,0.432352,0,0,0,,0.056433
Cambodia,KHM,1987,0.436016,0,0.436016,0,0,0,,0.054669
Cambodia,KHM,1988,0.450672,0,0.450672,0,0,0,,0.054496
Cambodia,KHM,1989,0.450672,0,0.450672,0,0,0,,0.052581
Cambodia,KHM,1990,1.260416,0,1.260416,0,0,0,,0.141448
Cambodia,KHM,1991,1.304384,0,1.304384,0,0,0,,0.140872
Cambodia,KHM,1992,1.348352,0,1.348352,0,0,0,,0.138745
Cambodia,KHM,1993,1.384992,0,1.384992,0,0,0,,0.135206
Cambodia,KHM,1994,1.425296,0,1.425296,0,0,0,,0.134002
Cambodia,KHM,1995,1.498576,0,1.498576,0,0,0,,0.137238
Cambodia,KHM,1996,1.516896,0,1.516896,0,0,0,,0.135648
Cambodia,KHM,1997,1.4656,0,1.4656,0,0,0,,0.128206
Cambodia,KHM,1998,1.875968,0,1.875968,0,0,0,,0.160764
Cambodia,KHM,1999,1.894288,0,1.894288,0,0,0,,0.159197
Cambodia,KHM,2000,1.974896,0,1.974896,0,0,0,,0.162961
Cambodia,KHM,2001,2.249696,0,2.249696,0,0,0,,0.182336
Cambodia,KHM,2002,2.205728,0,2.205728,0,0,0,,0.17559
Cambodia,KHM,2003,2.377936,0,2.377936,0,0,0,,0.185955
Cambodia,KHM,2004,2.443888,0,2.443888,0,0,0,,0.187755
Cambodia,KHM,2005,2.773648,0,2.773648,0,0,0,,0.209386
Cambodia,KHM,2014,6.834254,1.242757,5.081007,0,0.51049,0,,0.449302
Cambodia,KHM,2006,2.997152,0,2.997152,0,0,0,,0.222377
Cambodia,KHM,2007,3.471142,0,3.418512,0,0.05263,0,,0.253095
Cambodia,KHM,2015,8.36561,2.205728,5.506992,0,0.65289,0,,0.542604
Cameroon,CMR,1950,0.139232,0.02142,0.117812,0,0,0,,0.032261
Cameroon,CMR,1951,0.1832,0.040304,0.142896,0,0,0,,0.041808
Cameroon,CMR,1952,0.282128,0.063108,0.21902,0,0,0,,0.063405
Cameroon,CMR,1953,0.20152,0.02519,0.17633,0,0,0,,0.044592
Cameroon,CMR,1954,0.230832,0,0.230832,0,0,0,,0.050264
Cameroon,CMR,1960,0.271136,0.003664,0.267472,0,0,0,,0.052981
Cameroon,CMR,1961,0.282128,0.003664,0.278464,0,0,0,,0.054252
Cameroon,CMR,1962,0.289456,0,0.289456,0,0,0,,0.054575
Cameroon,CMR,1963,0.300448,0,0.300448,0,0,0,,0.055356
Cameroon,CMR,1964,0.337088,0,0.337088,0,0,0,,0.060669
Cameroon,CMR,1965,0.31144,0,0.31144,0,0,0,,0.054734
Cameroon,CMR,1966,0.344416,0,0.344416,0,0,0,,0.059081
Cameroon,CMR,1967,0.458,0.003635,0.454365,0,0,0,,0.076652
Cameroon,CMR,1968,0.505632,0.003664,0.501968,0,0,0,,0.082523
Cameroon,CMR,1969,0.571584,0.003641,0.567943,0,0,0,,0.090926
Cameroon,CMR,1984,6.052928,0.003664,6.049264,0,0,0,,0.636576
Cameroon,CMR,1986,1.993216,0.003664,1.989552,0,0,0,,0.1971
Cameroon,CMR,1987,1.842992,0.003664,1.839328,0,0,0,,0.176635
Cameroon,CMR,2000,3.345986,0,2.98616,0,0.359826,0,,0.221712
Cameroon,CMR,2001,3.325841,0,2.9312,0,0.394641,0,,0.214664
Cameroon,CMR,2002,3.325343,0,2.94952,0,0.375823,0,,0.208957
Cameroon,CMR,2003,3.698676,0,3.319584,0,0.379092,0,,0.226159
Cameroon,CMR,2004,3.851285,0,3.440496,0,0.410789,0,,0.229115
Cameroon,CMR,2005,3.59129,0,3.195008,0,0.396282,0,,0.207887
Cameroon,CMR,2006,3.752466,0,3.359888,0,0.392578,0,,0.211391
Cameroon,CMR,2014,8.77151,0,5.730496,0.850048,0.503741,1.687225,,0.393349
Cameroon,CMR,2007,5.7031,0,4.572672,0.685168,0.44526,0,,0.312467
Canada,CAN,1785,0.003664,0.003664,0,0,,0,,
Canada,CAN,1786,0.003664,0.003664,0,0,,0,,
Canada,CAN,1787,0.003664,0.003664,0,0,,0,,
Canada,CAN,1788,0.003664,0.003664,0,0,,0,,
Canada,CAN,1789,0.003664,0.003664,0,0,,0,,
Canada,CAN,1790,0.003664,0.003664,0,0,,0,,
Canada,CAN,1791,0.003664,0.003664,0,0,,0,,
Canada,CAN,1792,0.003664,0.003664,0,0,,0,,
Canada,CAN,1793,0.003664,0.003664,0,0,,0,,
Canada,CAN,1794,0.003664,0.003664,0,0,,0,,
Canada,CAN,1795,0.003664,0.003664,0,0,,0,,
Canada,CAN,1796,0.003664,0.003664,0,0,,0,,
Canada,CAN,1797,0.003664,0.003664,0,0,,0,,
Canada,CAN,1798,0.003664,0.003664,0,0,,0,,
Canada,CAN,1799,0.003664,0.003664,0,0,,0,,
Canada,CAN,1800,0.003664,0.003664,0,0,,0,,
Canada,CAN,1801,0.003664,0.003664,0,0,,0,,
Canada,CAN,1802,0.003664,0.003664,0,0,,0,,
Canada,CAN,1803,0.003664,0.003664,0,0,,0,,
Canada,CAN,1804,0.003664,0.003664,0,0,,0,,
Canada,CAN,1805,0.003664,0.003664,0,0,,0,,
Canada,CAN,1806,0.003664,0.003664,0,0,,0,,
Canada,CAN,1807,0.003664,0.003664,0,0,,0,,
Canada,CAN,1808,0.003664,0.003664,0,0,,0,,
Canada,CAN,1809,0.003664,0.003664,0,0,,0,,
Canada,CAN,1810,0.003664,0.003664,0,0,,0,,
Canada,CAN,1811,0.003664,0.003664,0,0,,0,,
Canada,CAN,1812,0.003664,0.003664,0,0,,0,,
Canada,CAN,1813,0.003664,0.003664,0,0,,0,,
Canada,CAN,1814,0.003664,0.003664,0,0,,0,,
Canada,CAN,1815,0.003664,0.003664,0,0,,0,,
Canada,CAN,1816,0.003664,0.003664,0,0,,0,,
Canada,CAN,1817,0.003664,0.003664,0,0,,0,,
Canada,CAN,1818,0.003664,0.003664,0,0,,0,,
Canada,CAN,1819,0.003664,0.003664,0,0,,0,,
Canada,CAN,1820,0.003664,0.003664,0,0,,0,,
Canada,CAN,1821,0.003664,0.003664,0,0,,0,,
Canada,CAN,1822,0.003664,0.003664,0,0,,0,,
Canada,CAN,1823,0.003664,0.003664,0,0,,0,,
Canada,CAN,1824,0.003664,0.003664,0,0,,0,,
Canada,CAN,1825,0.003664,0.003664,0,0,,0,,
Canada,CAN,1826,0.003664,0.003664,0,0,,0,,
Canada,CAN,1827,0.003664,0.003664,0,0,,0,,
Canada,CAN,1828,0.003664,0.003664,0,0,,0,,
Canada,CAN,1829,0.003664,0.003664,0,0,,0,,
Canada,CAN,1830,0.003664,0.003664,0,0,,0,,
Canada,CAN,1831,0.003664,0.003664,0,0,,0,,
Canada,CAN,1832,0.003664,0.003664,0,0,,0,,
Canada,CAN,1833,0.003664,0.003664,0,0,,0,,
Canada,CAN,1834,0.003664,0.003664,0,0,,0,,
Canada,CAN,1835,0.003664,0.003664,0,0,,0,,
Canada,CAN,1836,0.003664,0.003664,0,0,,0,,
Canada,CAN,1837,0.003664,0.003664,0,0,,0,,
Canada,CAN,1838,0.003664,0.003664,0,0,,0,,
Canada,CAN,1839,0.003664,0.003664,0,0,,0,,
Canada,CAN,1840,0.003664,0.003664,0,0,,0,,
Canada,CAN,1841,0.003664,0.003664,0,0,,0,,
Canada,CAN,1842,0.003664,0.003664,0,0,,0,,
Canada,CAN,1843,0.003664,0.003664,0,0,,0,,
Canada,CAN,1844,0.003664,0.003664,0,0,,0,,
Canada,CAN,1845,0.003664,0.003664,0,0,,0,,
Canada,CAN,1846,0.025648,0.025648,0,0,,0,,
Canada,CAN,1847,0.032976,0.032976,0,0,,0,,
Canada,CAN,1848,0.040304,0.040304,0,0,,0,,
Canada,CAN,1849,0.047632,0.047632,0,0,,0,,
Canada,CAN,1850,0.058624,0.058624,0,0,,0,,
Canada,CAN,1851,0.069616,0.069616,0,0,,0,,
Canada,CAN,1852,0.084272,0.084272,0,0,,0,,
Canada,CAN,1853,0.102592,0.102592,0,0,,0,,
Canada,CAN,1854,0.124576,0.124576,0,0,,0,,
Canada,CAN,1855,0.150224,0.150224,0,0,,0,,
Canada,CAN,1856,0.179536,0.179536,0,0,,0,,
Canada,CAN,1857,0.216176,0.216176,0,0,,0,,
Canada,CAN,1858,0.263808,0.263808,0,0,,0,,
Canada,CAN,1859,0.315104,0.315104,0,0,,0,,
Canada,CAN,1860,0.381056,0.381056,0,0,,0,,
Canada,CAN,1861,0.458,0.458,0,0,,0,,
Canada,CAN,1862,0.560592,0.553264,0.007328,0,,0,,
Canada,CAN,1863,0.703488,0.670339,0.033149,0,,0,,
Canada,CAN,1864,0.84272,0.80608,0.03664,0,,0,,
Canada,CAN,1865,1.018592,0.97096,0.047632,0,,0,,
Canada,CAN,1866,1.242096,1.17248,0.069616,0,,0,,
Canada,CAN,1867,1.59384,1.516896,0.076944,0,,0,,
Canada,CAN,1868,0.945312,0.86104,0.084272,0,,0,,
Canada,CAN,1869,0.685168,0.597232,0.087936,0,,0,,
Canada,CAN,1870,1.223776,1.121184,0.102592,0,,0,,
Canada,CAN,1871,1.780704,1.670557,0.110147,0,,0,,
Canada,CAN,1872,1.846656,1.721832,0.124824,0,,0,,
Canada,CAN,1873,1.608496,1.458272,0.150224,0,,0,,
Canada,CAN,1874,1.623152,1.557051,0.066101,0,,0,,
Canada,CAN,1875,1.875968,1.78786,0.088108,0,,0,,
Canada,CAN,1876,1.857648,1.729155,0.128493,0,,0,,
Canada,CAN,1877,2.022528,1.894288,0.12824,0,,0,,
Canada,CAN,1878,1.934592,1.806352,0.12824,0,,0,,
Canada,CAN,1879,2.183744,1.948854,0.23489,0,,0,,
Canada,CAN,1880,5.232192,5.089296,0.142896,0,,0,,
Canada,CAN,1881,5.591264,5.47768,0.113584,0,,0,,
Canada,CAN,1882,6.617184,6.5036,0.113584,0,,0,,
Canada,CAN,1883,7.430592,7.342656,0.087936,0,,0,,
Canada,CAN,1884,8.599408,8.50048,0.098928,0,,0,,
Canada,CAN,1885,8.244,8.145072,0.098928,0,,0,,
Canada,CAN,1886,8.797264,8.562768,0.234496,0,,0,,
Canada,CAN,1887,10.14928,9.936768,0.212512,0,,0,,
Canada,CAN,1888,13.311312,13.029184,0.282128,0,,0,,
Canada,CAN,1889,11.292448,11.010228,0.28222,0,,0,,
Canada,CAN,1890,12.413632,12.094864,0.318768,0,,0,,
Canada,CAN,1891,13.94152,13.633744,0.307776,0,,0,,
Canada,CAN,1892,13.890224,13.571456,0.318768,0,,0,,
Canada,CAN,1893,14.853856,14.52776,0.326096,0,,0,,
Canada,CAN,1894,14.17968,13.839016,0.340664,0,,0,,
Canada,CAN,1895,13.531152,13.234368,0.296784,0,,0,,
Canada,CAN,1896,14.648672,14.351888,0.296784,0,,0,,
Canada,CAN,1897,14.798896,14.505776,0.29312,0,,0,,
Canada,CAN,1898,15.707568,15.396201,0.311367,0,,0,,
Canada,CAN,1899,19.170048,18.83656,0.333488,0,,0,,
Canada,CAN,1900,20.62832,20.250861,0.377459,0,,0,,
Canada,CAN,1901,23.845312,23.530208,0.315104,0,,0,,
Canada,CAN,1902,25.648,25.424496,0.223504,0,,0,,
Canada,CAN,1903,27.959984,27.73648,0.223504,0,,0,,
Canada,CAN,1904,33.096912,32.818448,0.278464,0,,0,,
Canada,CAN,1905,35.386912,34.859296,0.527616,0,,0,,
Canada,CAN,1906,37.387456,36.995446,0.39201,0,,0,,
Canada,CAN,1907,46.9908,46.375248,0.615552,0,,0,,
Canada,CAN,1908,47.408496,46.818592,0.589904,0,,0,,
Canada,CAN,1909,45.385968,45.21376,0.172208,0,,0,,
Canada,CAN,1910,51.622096,50.85993,0.762166,0,,0,,
Canada,CAN,1911,60.269136,58.686192,0.967355,0.615589,,0,,
Canada,CAN,1912,67.27104,64.940736,1.52056,0.809744,,0,,
Canada,CAN,1913,79.281632,76.185552,2.011536,1.084544,,0,,
Canada,CAN,1914,68.381232,64.83429,2.400049,1.146893,,0,,
Canada,CAN,1915,61.11552,57.678894,2.370466,1.06616,,0,,
Canada,CAN,1916,76.456688,72.034028,3.074243,1.348417,,0,,
Canada,CAN,1917,85.24296,79.835128,3.95695,1.450882,,0,,
Canada,CAN,1918,89.518848,83.857968,4.594656,1.066224,,0,,
Canada,CAN,1919,76.090288,70.139952,4.895104,1.055232,,0,,
Canada,CAN,1920,84.378256,79.995922,3.491944,0.890391,,0,,
Canada,CAN,1921,80.483424,75.507712,4.228256,0.747456,,0,,
Canada,CAN,1922,69.209296,63.456511,4.975975,0.776809,,0,,
Canada,CAN,1923,92.981328,87.434032,4.700912,0.846384,,0,,
Canada,CAN,1924,77.38368,71.220832,5.375088,0.78776,,0,,
Canada,CAN,1925,75.247568,69.077092,5.276417,0.89406,,0,,
Canada,CAN,1926,84.755648,77.086896,6.65016,1.018592,,0,,
Canada,CAN,1927,91.999376,82.792111,8.075134,1.132131,,0,,
Canada,CAN,1928,93.776642,81.604608,10.108976,1.194464,0.868594,0,,
Canada,CAN,1929,99.030046,83.898832,12.665979,1.502184,0.96305,0,,
Canada,CAN,1930,94.347751,79.498385,12.36552,1.55714,0.926706,0,,
Canada,CAN,1931,75.849255,61.214448,12.464928,1.370336,0.799543,0,,
Canada,CAN,1932,70.206596,57.736661,10.867991,1.238497,0.363447,0,,
Canada,CAN,1933,69.482551,56.440256,11.629536,1.223776,0.188983,0,,
Canada,CAN,1934,79.913275,65.156235,13.25696,1.227496,0.272584,0,,
Canada,CAN,1935,78.795755,62.932864,14.27128,1.31904,0.272571,0,,
Canada,CAN,1936,86.163108,68.842896,15.44376,1.487584,0.388868,0,,
